"date","temp","rhum","wdsp","vis","elpower","houtemp","s.rain","s.sun"
2018-10-24,9.43333333333333,80.875,13.4166666666667,24375,741.291666666667,16.6541666666667,0,0.1
2018-10-25,9.57916666666667,83.75,10.9166666666667,21208.3333333333,216.583333333333,16.6125,0.1,0.1
2018-10-26,5.87083333333333,80.5833333333333,14.4583333333333,32291.6666666667,222.333333333333,16.0208333333333,0.5,7.3
2018-10-27,3.19583333333333,74.7083333333333,12.75,38500,583.583333333333,15.1583333333333,0.1,8
2018-10-28,3.52916666666667,80.9583333333333,7.91666666666667,41666.6666666667,264.333333333333,15.1708333333333,0,5.6
2018-10-29,3.42916666666667,78.7916666666667,6.08333333333333,33541.6666666667,308.041666666667,14.5291666666667,0.1,0.9
2018-10-30,4.025,71.2916666666667,3.25,34166.6666666667,190.041666666667,14.475,0.3,6.9
2018-10-31,7.01666666666667,83.9583333333333,5,27479.1666666667,539.5,14.25,2.4,0.8
2018-11-01,4.25,84.875,8.375,26645.8333333333,540.75,14.5458333333333,0,7.8
2018-11-02,6.2,77.9166666666667,7.91666666666667,36875,346.916666666667,14.7666666666667,1.2,3.7
2018-11-03,13.8125,80.375,14.75,20666.6666666667,334.541666666667,14.9208333333333,0.1,0
2018-11-04,10.3291666666667,80,6.75,27583.3333333333,436.958333333333,15.7541666666667,1.9,0.7
2018-11-05,10.6208333333333,93.2916666666667,9.25,10000,510.583333333333,15.9875,8.4,0
2018-11-06,11.1916666666667,86.5,11.2083333333333,20416.6666666667,409.958333333333,16.2291666666667,4.5,0.8
2018-11-07,7.61739130434783,90,7.8695652173913,21695.652173913,305.304347826087,16.2608695652174,18.1,1
2018-11-08,7.96666666666667,81.7916666666667,6.25,32041.6666666667,295.125,15.275,3.3,0
2018-11-09,9.05,85.4583333333333,11.4583333333333,23604.1666666667,259.333333333333,15.2958333333333,15.1,0
2018-11-10,6.80416666666667,85.7083333333333,6.08333333333333,24083.3333333333,839.333333333333,15.6833333333333,3.1,0.6
2018-11-11,7.625,82.5416666666667,7.5,25791.6666666667,327.166666666667,15.1041666666667,4.5,4.9
2018-11-12,9.39166666666667,78.1666666666667,11.3333333333333,31250,209.958333333333,15.3333333333333,0,1.9
2018-11-13,9.725,79.875,10.4166666666667,28000,329.958333333333,15.8125,0.5,2.9
2018-11-14,13.4041666666667,83.1666666666667,13.4166666666667,21500,452.666666666667,16.1625,0.9,0
2018-11-15,12.0458333333333,80.5833333333333,10.4166666666667,28291.6666666667,195.416666666667,16.6583333333333,0.3,2.1
2018-11-16,11.0875,86.3333333333333,8.54166666666667,21958.3333333333,329.083333333333,16.8958333333333,0,2.6
2018-11-17,10.4833333333333,89.4166666666667,9.54166666666667,20125,326.708333333333,16.9958333333333,0,1.2
2018-11-18,8.52083333333333,81.0833333333333,10.2916666666667,21458.3333333333,297.125,16.9,0,7.7
2018-11-19,8.15,73.7083333333333,15.875,30416.6666666667,717.916666666667,16.6,0.1,0.5
2018-11-20,6.19166666666667,83.7083333333333,15.7916666666667,18083.3333333333,328.291666666667,15.3666666666667,14.6,0.7
